,lambda,ag_s,ae_s,ae_v,ae_t
3026,1372.108449591998,220.19486531103504,98.41296423807073,-191.16621781380064,8.602143194916334
3027,1372.4032640168466,220.18331334851507,98.34055445255655,-191.20552677607583,8.596495437718222
3028,1372.698078441695,220.17177009125584,98.26812737969041,-191.24487048317218,8.590849501819422
3029,1372.992892866544,220.16023553021645,98.19568298398522,-191.28424893772066,8.5852053825242
3030,1373.2877072913925,220.1487096563672,98.12322122995705,-191.3236621423989,8.579563075144138
3031,1373.5825217162412,220.137192460691,98.05074208212332,-191.36311009993162,8.573922574998045
3032,1373.87733614109,220.12568393418286,97.9782455050048,-191.40259281308923,8.568283877412066
3033,1374.1721505659384,220.11418406784955,97.90573146312367,-191.44211028468953,8.562646977719524
3034,1374.4669649907871,220.10269285271022,97.83319992100466,-191.4816625175967,8.557011871261002
3035,1374.7617794156358,220.09121027979515,97.76065084317442,-191.5212495147215,8.551378553384334
3036,1375.0565938404843,220.0797363401476,97.68808419416169,-191.56087127902111,8.545747019444491
3037,1375.351408265333,220.06827102482228,97.6154999384968,-191.6005278134997,8.54011726480369
3038,1375.6462226901817,220.05681432488583,97.54289804071229,-191.64021912120745,8.534489284831281
3039,1375.9410371150302,220.04536623141672,97.47027846534208,-191.6799452052414,8.5288630749038
3040,1376.235851539879,220.03392673550556,97.39764117692185,-191.71970606874538,8.523238630404913
3041,1376.5306659647276,220.02249582825473,97.3249861399887,-191.75950171490916,8.517615946725419
3042,1376.8254803895761,220.01107350077817,97.25231331908152,-191.79933214696953,8.511995019263226
3043,1377.120294814425,219.99965974420215,97.17962267873997,-191.8391973682097,8.506375843423362
3044,1377.4151092392735,219.98825454966433,97.10691418350578,-191.87909738195913,8.500758414617907
3045,1377.7099236641222,219.97685790831446,97.03418779792106,-191.91903219159408,8.495142728266051
3046,1378.004738088971,219.96546981131377,96.96144348652977,-191.9590018005371,8.489528779794007
3047,1378.2995525138194,219.9540902498357,96.8886812138764,-191.99900621225748,8.483916564635058
3048,1378.5943669386681,219.94271921506473,96.8159009445066,-192.03904543027082,8.4783060782295
3049,1378.8891813635169,219.93135669819745,96.74310264296663,-192.07911945813916,8.472697316024618
3050,1379.1839957883653,219.92000269044226,96.67028627380407,-192.11922829947108,8.467090273474781
3051,1379.478810213214,219.90865718301924,96.59745180156656,-192.15937195792173,8.461484946041239
3052,1379.7736246380628,219.8973201671597,96.52459919080272,-192.1995504371926,8.45588132919229
3053,1380.0684390629112,219.88599163410692,96.45172840606172,-192.2397637410314,8.450279418403143
3054,1380.36325348776,219.87467157511588,96.37883941189284,-192.2800118732329,8.444679209155995
3055,1380.6580679126087,219.86335998145285,96.30593217284603,-192.32029483763776,8.43908069693993
3056,1380.9528823374571,219.852056844396,96.23300665347143,-192.36061263813332,8.43348387725098
3057,1381.247696762306,219.84076215523473,96.16006281831912,-192.40096527865327,8.42788874559206
3058,1381.5425111871546,219.82947590527021,96.08710063193979,-192.44135276317792,8.422295297472983
3059,1381.837325612003,219.81819808581517,96.01412005888353,-192.4817750957336,8.416703528410432
3060,1382.132140036852,219.80692868819384,95.94112106370085,-192.5222322803937,8.411113433927959
3061,1382.4269544617005,219.79566770374157,95.86810361094183,-192.56272432127736,8.405525009555939
3062,1382.7217688865492,219.78441512380536,95.79506766515627,-192.60325122255085,8.399938250831616
3063,1383.0165833113979,219.77317093974403,95.72201319089392,-192.64381298842602,8.394353153299054
3064,1383.3113977362464,219.76193514292763,95.64894015270391,-192.68440962316186,8.388769712509081
3065,1383.606212161095,219.7507077247371,95.57584851513474,-192.7250411310635,8.383187924019346
3066,1383.9010265859438,219.73948867656551,95.50273824273471,-192.76570751648248,8.377607783394295
3067,1384.1958410107923,219.72827798981717,95.42960930005097,-192.8064087838167,8.372029286205121
3068,1384.490655435641,219.71707565590717,95.35646165163038,-192.8471449375107,8.366452428029755
3069,1384.7854698604897,219.70588166626243,95.28329526201857,-192.88791598205523,8.36087720445289
3070,1385.0802842853382,219.69469601232117,95.21011009576056,-192.9287219219874,8.355303611065965
3071,1385.375098710187,219.68351868553268,95.13690611740004,-192.96956276189104,8.349731643467086
3072,1385.6699131350356,219.67234967735806,95.06368329148003,-193.01043850639613,8.3441612972611
3073,1385.964727559884,219.66118897926893,94.99044158254193,-193.05134916017897,8.338592568059518
3074,1386.259541984733,219.65003658274858,94.91718095512599,-193.09229472796258,8.333025451480525
3075,1386.5543564095815,219.63889247929148,94.84390137377136,-193.1332752145163,8.327459943148996
3076,1386.8491708344302,219.62775666040338,94.77060280301542,-193.17429062465587,8.321896038696417
3077,1387.143985259279,219.61662911760095,94.6972852073942,-193.21534096324336,8.31633373376095
3078,1387.4387996841274,219.6055098424124,94.6239485514421,-193.25642623518735,8.310773023987322
3079,1387.733614108976,219.5943988263769,94.5505927996919,-193.29754644544278,8.30521390502695
3080,1388.0284285338248,219.58329606104442,94.47721791667428,-193.3387015990113,8.299656372537765
3081,1388.3232429586733,219.5722015379767,94.40382386691847,-193.37989170094056,8.294100422184348
3082,1388.618057383522,219.56111524874635,94.33041061495148,-193.42111675632498,8.288546049637816
3083,1388.9128718083707,219.5500371849366,94.25697812529837,-193.4623767703053,8.282993250575869
3084,1389.2076862332192,219.53896733814238,94.18352636248206,-193.5036717480686,8.277442020682743
3085,1389.5025006580681,219.52790569996955,94.1100552910233,-193.54500169484868,8.271892355649179
3086,1389.7973150829166,219.51685226203446,94.03656487544053,-193.5863666159255,8.266344251172518
3087,1390.092129507765,219.50580701596496,93.96305508024977,-193.62776651662568,8.260797702956513
3088,1390.386943932614,219.4947699534,93.88952586996444,-193.66920140232222,8.255252706711493
3089,1390.6817583574625,219.48374106598914,93.81597720909596,-193.7106712784346,8.24970925815425
3090,1390.9765727823112,219.47272034539301,93.74240906215236,-193.75217615042877,8.244167353008022
3091,1391.27138720716,219.4617077832834,93.66882139363928,-193.79371602381724,8.238626987002522
3092,1391.5662016320084,219.4507033713426,93.59521416805987,-193.83529090415894,8.233088155873952
3093,1391.8610160568571,219.43970710126416,93.5215873499138,-193.8769007970592,8.227550855364893
3094,1392.1558304817058,219.4287189647525,93.44794090369822,-193.91854570817017,8.222015081224367
3095,1392.4506449065543,219.41773895352267,93.37427479390698,-193.96022564318997,8.216480829207846
3096,1392.745459331403,219.40676705930056,93.30058898503087,-194.00194060786384,8.210948095077123
3097,1393.0402737562517,219.39580327382342,93.22688344155718,-194.04369060798328,8.205416874600465
3098,1393.3350881811002,219.3848475888387,93.15315812797036,-194.08547564938618,8.199887163552477
3099,1393.629902605949,219.37389999610494,93.079413008751,-194.12729573795718,8.1943589577141
3100,1393.9247170307976,219.36296048739123,93.00564804837654,-194.1691508796274,8.188832252872702
3101,1394.2195314556461,219.35202905447815,92.93186321132053,-194.21104108037454,8.183307044821904
3102,1394.514345880495,219.34110568915574,92.85805846205284,-194.2529663462229,8.177783329361729
3103,1394.8091603053435,219.3301903832258,92.78423376504014,-194.2949266832434,8.172261102298492
3104,1395.1039747301922,219.31928312850084,92.71038908474455,-194.33692209755318,8.166740359444802
3105,1395.398789155041,219.30838391680348,92.63652438562438,-194.37895259531658,8.161221096619563
3106,1395.6936035798894,219.29749273996728,92.5626396321345,-194.42101818274415,8.155703309647992
3107,1395.9884180047382,219.28660958983662,92.48873478872498,-194.46311886609317,8.150186994361531
3108,1396.2832324295869,219.27573445826636,92.41480981984198,-194.50525465166768,8.144672146597937
3109,1396.5780468544353,219.2648673371221,92.34086468992753,-194.54742554581802,8.13915876220117
3110,1396.872861279284,219.2540082182797,92.26689936341901,-194.58963155494155,8.133646837021454
3111,1397.1676757041328,219.24315709362602,92.19291380474948,-194.63187268548236,8.128136366915207
3112,1397.4624901289812,219.23231395505846,92.11890797834765,-194.67414894393067,8.122627347745125
3113,1397.75730455383,219.22147879448497,92.0448818486371,-194.7164603368242,8.117119775380038
3114,1398.0521189786787,219.21065160382344,91.97083538003723,-194.75880687074658,8.111613645694998
3115,1398.3469334035271,219.1998323750033,91.89676853696243,-194.80118855232888,8.106108954571264
3116,1398.641747828376,219.18902109996387,91.82268128382199,-194.8436053882483,8.100605697896194
3117,1398.9365622532246,219.178217770655,91.74857358502072,-194.88605738522918,8.095103871563417
3118,1399.2313766780733,219.16742237903694,91.6744454049578,-194.92854455004255,8.089603471472573
3119,1399.526191102922,219.15663491708094,91.60029670802768,-194.9710668895063,8.084104493529555
3120,1399.8210055277705,219.14585537676786,91.52612745861943,-195.0136244104848,8.078606933646334
3121,1400.1158199526192,219.1350837500895,91.45193762111667,-195.05621711988982,8.073110787741001
3122,1400.4106343774679,219.1243200290483,91.37772715989777,-195.0988450246792,8.067616051737742
3123,1400.7054488023164,219.11356420565656,91.30349603933567,-195.1415081318583,8.062122721566867
3124,1401.000263227165,219.1028162719371,91.22924422379752,-195.18420644847902,8.056630793164736
3125,1401.2950776520138,219.09207621992314,91.15497167764475,-195.22693998164027,8.051140262473785
