,lambda,ag_s,ae_s,ae_v,ae_t
2912,2072.011743718966,206.10252031496773,-222.57776378802498,-430.8751064500014,-7.745509954866036
2913,2073.0676162430696,206.09205904726412,-223.59289422236748,-431.6977756032113,-7.785862899423235
2914,2074.124026827244,206.0816095397673,-224.6119305837273,-432.52372771716546,-7.826343496080423
2915,2075.18097574568,206.0711717780712,-225.63489593772286,-433.3529828882722,-7.866952335128022
2916,2076.2384632727026,206.06074574778987,-226.66181352424968,-434.1855613677168,-7.9076900107603905
2917,2077.2964896827852,206.0503314345577,-227.69270675925264,-435.02148356312375,-7.948557121097991
2918,2078.355055250534,206.03992882402906,-228.7275992364868,-435.86077004020837,-7.989554268208628
2919,2079.4141602506975,206.02953790187837,-229.766514729325,-436.70344152447547,-8.030682058130042
2920,2080.473804958164,206.01915865380042,-230.8094771925701,-437.5495189029171,-8.071941100892106
2921,2081.5339896479595,206.0087910655096,-231.8565107642949,-438.3990232257391,-8.113332010539672
2922,2082.594714595257,205.99843512274055,-232.90763976769998,-439.251975708106,-8.154855405155589
2923,2083.6559800753635,205.98809081124793,-233.96288871298697,-440.10839773189673,-8.196511906883636
2924,2084.7177863637276,205.97775811680611,-235.02228229926118,-440.9683108474897,-8.23830214195229
2925,2085.7801337359388,205.96743702520956,-236.08584541645175,-441.83173677556476,-8.280226740698277
2926,2086.843022467727,205.95712752227246,-237.15360314725407,-442.69869740892494,-8.322286337590873
2927,2087.906452834963,205.9468295938289,-238.2255807690944,-443.56921481433875,-8.364481571255915
2928,2088.9704251136554,205.93654322573272,-239.30180375611215,-444.4433112344036,-8.406813084500468
2929,2090.0349395799603,205.92626840385745,-240.3822977811808,-445.32100908943545,-8.449281524337867
2930,2091.0999965101673,205.91600511409675,-241.46708871792399,-446.20233097936716,-8.491887542012304
2931,2092.16559618071,205.90575334236328,-242.5562026427836,-447.0872996856843,-8.534631793024664
2932,2093.231738868162,205.89551307459007,-243.6496658370933,-447.9759381733729,-8.577514937157835
2933,2094.298424849237,205.88528429672934,-244.74750478918241,-448.86826959289505,-8.620537638502665
2934,2095.3656544007945,205.8750669947529,-245.8497461965113,-449.76431728218813,-8.663700565484392
2935,2096.43342779983,205.86486115465237,-246.9564169678117,-450.66410476868043,-8.707004390888567
2936,2097.501745323481,205.85466676243888,-248.06754422527118,-451.56765577133825,-8.750449791887977
2937,2098.570607249027,205.84448380414287,-249.18315530673692,-452.47499420273476,-8.7940374500696
2938,2099.6400138538893,205.8343122658143,-250.30327776794482,-453.38614417114275,-8.837768051461763
2939,2100.709965415629,205.82415213352274,-251.4279393847727,-454.30112998265315,-8.881642286561586
2940,2101.780462211949,205.81400339335704,-252.55716815552339,-455.2199761433172,-8.925660850362728
2941,2102.8515045206973,205.80386603142526,-253.69099230323994,-456.1427073613219,-8.969824442383544
2942,2103.9230926198593,205.79374003385507,-254.82944027803111,-457.06934854917546,-9.014133766694913
2943,2104.9952267875624,205.78362538679337,-255.97254075944392,-457.9999248259351,-9.058589531949101
2944,2106.0679073020756,205.77352207640627,-257.1203226588552,-458.9344615194578,-9.103192451408438
2945,2107.141134441814,205.7634300888791,-258.27281512189575,-459.8729841686751,-9.147943242974488
2946,2108.2149084853295,205.75334941041646,-259.4300475308955,-460.81551852589536,-9.192842629217079
2947,2109.289229711318,205.74328002724226,-260.59204950736955,-461.76209055914086,-9.237891337404132
2948,2110.364098398617,205.73322192559937,-261.75885091452494,-462.71272645450324,-9.28309009953134
2949,2111.439514826206,205.72317509174974,-262.93048185980393,-463.6674526185409,-9.328439652352248
2950,2112.5154792732073,205.71313951197465,-264.10697269745674,-464.6262956806951,-9.37394073740878
2951,2113.5919920188853,205.70311517257412,-265.28835403114294,-465.5892824957406,-9.419594101061701
2952,2114.6690533426436,205.6931020598675,-266.4746567165661,-466.55644014626546,-9.465400494521448
2953,2115.7466635240357,205.6831001601929,-267.6659118641511,-467.52779594519336,-9.511360673879631
2954,2116.824822842751,205.67310945990758,-268.8621508417292,-468.50337743830994,-9.55747540013995
2955,2117.9035315786236,205.66312994538748,-270.0634052772838,-469.4832124068521,-9.603745439250195
2956,2118.982790011627,205.6531616030276,-271.2697070617098,-470.467328870106,-9.65017156213386
2957,2120.0625984218846,205.643204419242,-272.4810883516294,-471.4557550880635,-9.696754544722966
2958,2121.142957089657,205.63325838046308,-273.69758157221503,-472.44851956407973,-9.743495167989812
2959,2122.223866295348,205.6233234731425,-274.91921942006667,-473.4456510475918,-9.790394217979973
2960,2123.305326319506,205.6133996837504,-276.14603486612333,-474.44717853686143,-9.837452485845379
2961,2124.387337442821,205.60348699877585,-277.3780611586062,-475.4531312817518,-9.884670767877472
2962,2125.4698999461266,205.59358540472664,-278.6153318260001,-476.4635387865441,-9.932049865540627
2963,2126.553014110397,205.583694888129,-279.8578806800701,-477.4784308127836,-9.979590585505873
2964,2127.636680216757,205.57381543552796,-281.10574181893344,-478.49783738218025,-10.027293739685424
2965,2128.720898546467,205.56394703348732,-282.35894963013595,-479.52178877951684,-10.075160145266155
2966,2129.8056693809344,205.55408966858937,-283.617538793803,-480.55031555562465,-10.123190624744726
2967,2130.8909930017085,205.54424332743474,-284.88154428581,-481.58344853038113,-10.171386005962116
2968,2131.97686969048,205.53440799664298,-286.1510013809968,-482.6212187957489,-10.219747122138722
2969,2133.06329972909,205.52458366285157,-287.42594565643714,-483.66365771886706,-10.268274811909983
2970,2134.150283399518,205.51477031271716,-288.7064129947243,-484.7107969451608,-10.316969919361394
2971,2135.237820983887,205.5049679329143,-289.99243958731927,-485.76266840151027,-10.365833294064725
2972,2136.325912764466,205.4951765101361,-291.2840619379391,-486.8193042994578,-10.414865791114055
2973,2137.414559023666,205.48539603109418,-292.58131686597994,-487.88073713844886,-10.46406827116192
2974,2138.5037600440423,205.47562648251835,-293.88424150999765,-488.9469997091309,-10.513441600456217
2975,2139.593516108294,205.46586785115673,-295.1928733312206,-490.01812509668105,-10.562986650876732
2976,2140.6838274992674,205.456120123776,-296.50725011712217,-491.09414668419237,-10.612704299972593
2977,2141.7746944999494,205.44638328716064,-297.827409985024,-492.1750981560923,-10.662595430999312
2978,2142.866117393472,205.4366573281137,-299.15339138575877,-493.2610135016157,-10.712660932956416
2979,2143.958096463109,205.42694223345615,-300.48523310737386,-494.3519270183206,-10.762901700625346
2980,2145.0506319922856,205.41723799002762,-301.8229742788995,-495.4478733156634,-10.81331863460796
2981,2146.1437242645648,205.40754458468516,-303.1666543741362,-496.5488873185974,-10.863912641364118
2982,2147.2373735636565,205.39786200430459,-304.5163132155226,-497.65500427124584,-10.914684633250856
2983,2148.3315801734143,205.3881902357794,-305.8719909780365,-498.7662597406098,-10.965635528560918
2984,2149.4263443778377,205.37852926602133,-307.233728193159,-499.88268962033624,-11.016766251562059
2985,2150.5216664610703,205.3688790819602,-308.6015657528841,-501.0043301345303,-11.068077732536267
2986,2151.6175467074,205.35923967054336,-309.97554491377997,-502.1312178416211,-11.11957090781922
2987,2152.7139854012585,205.34961101873674,-311.35570730111283,-503.2633896382838,-11.171246719840122
2988,2153.8109828272277,205.33999311352366,-312.7420949130289,-504.4008827634231,-11.223106117162164
2989,2154.9085392700295,205.33038594190572,-314.13475012477033,-505.5437348021871,-11.275150054521959
2990,2156.006655014531,205.3207894909023,-315.53371569297605,-506.6919836900663,-11.32737949287073
2991,2157.105330345745,205.3112037475506,-316.93903476002293,-507.84566771703146,-11.379795399414709
2992,2158.2045655488337,205.30162869890546,-318.35075085843715,-509.00482553173646,-11.432398747656295
2993,2159.3043609090987,205.29206433203979,-319.76890791535345,-510.16949614577817,-11.485190517435054
2994,2160.40471671199,205.28251063404414,-321.19355025704436,-511.3397189380126,-11.53817169496916
2995,2161.5056332431027,205.27296759202665,-322.6247226135079,-512.5155336589388,-11.59134327289698
2996,2162.6071107881767,205.26343519311322,-324.06247012312207,-513.6969804351411,-11.64470625031907
2997,2163.709149633098,205.25391342444772,-325.506838337355,-514.8840997737907,-11.698261632839975
2998,2164.8117500638987,205.24440227319133,-326.9578732255483,-516.0769325672183,-11.752010432610653
2999,2165.914912366754,205.23490172652285,-328.41562117976207,-517.2755200975439,-11.805953668370888
3000,2167.018636827991,205.2254117716388,-329.8801290196958,-518.4799040413865,-11.860092365492077
3001,2168.1229237340776,205.2159323957531,-331.35144399765346,-519.690126474616,-11.914427556019797
3002,2169.2277733716287,205.20646358609744,-332.82961380360905,-520.9062298772019,-11.96896027871707
3003,2170.333186027403,205.19700532992078,-334.3146865703165,-522.1282571381062,-12.023691579107455
3004,2171.4391619883127,205.18755761448966,-335.80671087851965,-523.3562515602766,-12.078622509518944
3005,2172.5457015414095,205.17812042708792,-337.30573576219706,-524.5902568656762,-12.133754129126864
3006,2173.652804973892,205.168693755017,-338.81181071391177,-525.8303172004097,-12.189087503998095
3007,2174.760472573108,205.15927758559562,-340.3249856902289,-527.0764771399237,-12.244623707135084
3008,2175.868704626549,205.14987190615997,-341.8453111172004,-528.32878169427,-12.300363818519688
3009,2176.977501421855,205.14047670406342,-343.3728378959377,-529.5872763134589,-12.356308925157775
3010,2178.0868632468087,205.13109196667662,-344.9076174082549,-530.8520068928771,-12.41246012112328
3011,2179.1967903893474,205.1217176813877,-346.44970152241007,-532.123019778806,-12.468818507603546
3012,2180.3072831375475,205.11235383560182,-347.99914259889806,-533.400361773993,-12.525385192943114
3013,2181.4183417796357,205.10300041674137,-349.55599349635213,-534.6840801433287,-12.582161292689209
3014,2182.5299666039846,205.09365741224622,-351.120307577522,-535.9742226195975,-12.639147929636687
3015,2183.642157899111,205.0843248095729,-352.6921387153304,-537.270837409311,-12.69634623387285
3016,2184.7549159536875,205.07500259619547,-354.27154129904176,-538.5739731986467,-12.753757342823402
3017,2185.8682410565243,205.0656907596051,-355.85857024047544,-539.8836791594385,-12.811382401296983
3018,2186.982133496583,205.05638928730963,-357.4532809803542,-541.2000049552969,-12.869222561531156
3019,2188.096593562972,205.04709816683453,-359.0557294947205,-542.5230007477941,-12.927278983237823
3020,2189.211621544947,205.03781738572175,-360.6659723014505,-543.8527172027551,-12.985552833648953
3021,2190.3272177319104,205.02854693153063,-362.2840664668658,-545.189205496635,-13.044045287562218
3022,2191.443382413411,205.01928679183726,-363.9100696124353,-546.5325173229976,-13.102757527386686
3023,2192.560115879152,205.01003695423466,-365.54403992159615,-547.8827048991006,-13.161690743189308
3024,2193.6774184189753,205.00079740633294,-367.1860361466341,-549.2398209725529,-13.22084613273985
3025,2194.7952903228756,204.991568135759,-368.8361176157082,-550.6039188281044,-13.280224901557512
3026,2195.9137318809912,204.98234913015645,-370.4943442399528,-551.975052294523,-13.339828262956695
3027,2197.0327433836155,204.97314037718604,-372.16077652070334,-553.3532757515848,-13.39965743809327
3028,2198.1523251211834,204.96394186452505,-373.83547555680605,-554.7386441371568,-13.459713656010125
3029,2199.2724773842797,204.9547535798676,-375.5185030520557,-556.1312129544051,-13.519998153683451
3030,2200.3932004636376,204.9455755109246,-377.20992132273966,-557.5310382791082,-13.580512176068716
3031,2201.514494650138,204.93640764542383,-378.9097933052876,-558.9381767670776,-13.641256976146456
3032,2202.636360234811,204.92724997110952,-380.61818256405064,-560.3526856617044,-13.702233814968462
3033,2203.758797508834,204.91810247574253,-382.33515329918004,-561.7746228016139,-13.763443961703455
3034,2204.88180676353,204.9089651471007,-384.06077035463153,-563.2040466284362,-13.824888693682645
3035,2206.005388290379,204.8998379729782,-385.79509922631024,-564.641016194724,-13.886569296446199
3036,2207.1295423810016,204.89072094118586,-387.5382060702956,-566.0855911719514,-13.948487063787928
3037,2208.2542693271694,204.881614039551,-389.29015771123295,-567.5378318586758,-14.01064329780131
3038,2209.3795694208006,204.87251725591776,-391.0510216508274,-568.9977991888063,-14.073039308924471
3039,2210.5054429539687,204.86343057814642,-392.8208660764912,-570.4655547400238,-14.135676415986131
3040,2211.631890218889,204.8543539941139,-394.5997598700923,-571.9411607423045,-14.198555946249733
3041,2212.7589115079295,204.84528749171366,-396.38777261686107,-573.4246800866046,-14.261679235458779
3042,2213.886507113605,204.83623105885542,-398.18497461442706,-574.9161763336699,-14.325047627881412
3043,2215.0146773285815,204.82718468346556,-399.9914368819964,-576.4157137229956,-14.388662476354892
3044,2216.1434224456716,204.81814835348644,-401.80723116966584,-577.9233571819148,-14.452525142329636
3045,2217.2727427578375,204.80912205687727,-403.632429967885,-579.4391723348449,-14.516636995913103
3046,2218.4026385581956,204.8001057816131,-405.46710651707957,-580.9632255126893,-14.58099941591392
3047,2219.533110140006,204.7910995156856,-407.31133481738993,-582.4955837623626,-14.645613789884463
3048,2220.6641577966802,204.7821032471025,-409.1651896385966,-584.0363148565,-14.710481514164327
3049,2221.7957818217787,204.77311696388804,-411.0287465301862,-585.5854873033073,-14.775603993922825
3050,2222.92798250901,204.76414065408233,-412.90208183157046,-587.1431703565746,-14.840982643201052
3051,2224.0607601522383,204.7551743057421,-414.7852726824925,-588.7094340258661,-14.906618884954414
3052,2225.194115045472,204.74621790693982,-416.6783970335542,-590.284349086845,-14.972514151093156
3053,2226.32804748287,204.7372714457644,-418.58153365694886,-591.8679870918024,-15.03866988252381
3054,2227.462557758742,204.72833491032074,-420.49476215734484,-593.460420380335,-15.105087529189476
3055,2228.5976461675486,204.71940828872974,-422.41816298295515,-595.0617220902162,-15.171768550110036
3056,2229.7333130038987,204.71049156912878,-424.35181743676753,-596.671966168431,-15.238714413421176
3057,2230.86955856255,204.7015847396707,-426.29580768796495,-598.2912273824004,-15.305926596413277
3058,2232.006383138417,204.69268778852472,-428.25021678354386,-599.9195813314082,-15.373406585570066
3059,2233.1437870265577,204.68380070387596,-430.2151286600794,-601.5571044581807,-15.441155876605372
3060,2234.281770522183,204.67492347392553,-432.19062815571914,-603.2038740606961,-15.509175974500543
3061,2235.420333920653,204.66605608689048,-434.17680102235624,-604.8599683041745,-15.57746839354034
3062,2236.559477517478,204.65719853100364,-436.1737339379976,-606.5254662332719,-15.646034657348366
3063,2237.6992016083245,204.64835079451387,-438.1815145193476,-608.2004477844883,-15.714876298921862
3064,2238.8395064890033,204.639512865686,-440.200231334571,-609.884993798765,-15.783994860664995
3065,2239.9803924554776,204.63068473280035,-442.2299739162885,-611.5791860343119,-15.85339189442196
3066,2241.1218598038618,204.6218663841533,-444.2708327747792,-613.2831071796567,-15.92306896150894
3067,2242.2639088304213,204.61305780805714,-446.32289941139743,-614.9968408669002,-15.993027632745
3068,2243.4065398315724,204.60425899283956,-448.3862663322131,-616.7204716852084,-16.063269488482035
3069,2244.54975310388,204.59546992684412,-450.4610270618692,-618.4540851945324,-16.133796118633366
3070,2245.6935489440675,204.58669059843038,-452.5472761577042,-620.1977679395791,-16.204609122702472
3071,2246.837927649002,204.57792099597316,-454.6451092240454,-621.9516074639848,-16.27571010980817
3072,2247.9828895157043,204.56916110786318,-456.75462292680777,-623.7156923247786,-16.347100698711028
3073,2249.1284348413446,204.56041092250686,-458.8759150082889,-625.4901121070608,-16.418782517836952
3074,2250.274563923251,204.55167042832596,-461.00908430225695,-627.2749574389736,-16.490757205300564
3075,2251.421277058897,204.54293961375802,-463.1542307492375,-629.0703200068848,-16.563026408925804
3076,2252.568574545909,204.53421846725615,-465.3114554121089,-630.8762925708801,-16.635591786266353
3077,2253.7164566820657,204.52550697728896,-467.48086049192943,-632.6929689805037,-16.708455004623936
3078,2254.864923765297,204.51680513234052,-469.66254934405714,-634.520444190784,-16.78161774106521
3079,2256.013976093685,204.50811292091052,-471.8566264945207,-636.3588142785387,-16.855081682436865
3080,2257.1636139654643,204.49943033151393,-474.06319765668974,-638.208176458972,-16.928848525379255
3081,2258.313837679018,204.49075735268127,-476.28236974821516,-640.068629102557,-17.002919976337797
3082,2259.4646475328886,204.48209397295855,-478.51425090828195,-641.9402717522407,-17.07729775157344
3083,2260.616043825764,204.47344018090706,-480.7589505151246,-643.8232051409203,-17.1519835771698
3084,2261.768026856487,204.4647959651033,-483.01657920388504,-645.7175312092679,-17.226979189039465
3085,2262.9205969240493,204.45616131413962,-485.28724888474295,-647.6233531238479,-17.302286332927608
3086,2264.0737543276027,204.44753621662295,-487.5710727614041,-649.5407752955907,-17.37790676441398
3087,2265.2274993664446,204.4389206611763,-489.8681653498595,-651.4699033985618,-17.453842248911634
3088,2266.381832340027,204.4303146364373,-492.1786424975141,-653.4108443891001,-17.530094561664278
3089,2267.536753547954,204.42171813105927,-494.5026214026337,-655.3637065252955,-17.60666548774065
3090,2268.6922632899827,204.4131311337104,-496.8402206341337,-657.3285993868179,-17.683556822026468
3091,2269.848361866024,204.4045536330745,-499.19156015172484,-659.3056338951137,-17.760770369213844
3092,2271.005049576137,204.39598561784996,-501.55676132639917,-661.2949223339633,-17.838307943787367
3093,2272.162326720543,204.38742707675098,-503.9359469613131,-663.2965783704408,-17.916171370008705
3094,2273.320193599609,204.37887799850643,-506.3292413129919,-665.3107170762207,-17.994362481896154
3095,2274.4786505138554,204.37033837186024,-508.7367701129561,-667.3374549493111,-18.072883123202967
3096,2275.6376977639575,204.3618081855719,-511.15866058971585,-669.3769099361804,-18.15173514739133
3097,2276.7973356507414,204.3532874284156,-513.5950414911619,-671.4292014542922,-18.230920417603567
3098,2277.957564475193,204.34477608918039,-516.0460431073794,-673.4944504150759,-18.310440806630126
3099,2279.1183845384453,204.33627415667075,-518.5117972938262,-675.5727792472939,-18.39029819687265
3100,2280.2797961417855,204.32778161970577,-520.9924374949832,-677.6643119208851,-18.47049448030474
3101,2281.441799586656,204.31929846711984,-523.4880987684077,-679.7691739712376,-18.551031558428484
3102,2282.6043951746524,204.31082468776194,-525.9989178092314,-681.8874925239251,-18.631911342226335
3103,2283.767583207524,204.30236027049625,-528.5250329751059,-684.0193963199124,-18.713135752109686
3104,2284.9313639871702,204.2939052042017,-531.0665843115974,-686.1650157412292,-18.794706717862336
3105,2286.095737815653,204.28545947777198,-533.6237135780868,-688.3244828371734,-18.87662617858051
3106,2287.260704995181,204.2770230801158,-536.1965642740768,-690.4979313509468,-18.958896082606625
3107,2288.4262658281186,204.26859600015683,-538.7852816660579,-692.685496746871,-19.0415183874597
3108,2289.592420616982,204.26017822683312,-541.3900128148291,-694.887316238083,-19.124495059760203
3109,2290.759169664449,204.25176974909772,-544.0109066033641,-697.1035288148009,-19.207828075149962
3110,2291.9265132733444,204.24337055591837,-546.6481137651473,-699.3342752730942,-19.291519418205844
3111,2293.0944517466496,204.2349806362779,-549.3017869130867,-701.5796982442472,-19.375571082348582
3112,2294.2629853875,204.22659997917313,-551.9720805689559,-703.8399422246921,-19.459985069746267
3113,2295.4321144991864,204.2182285736161,-554.6591511933867,-706.11515360651,-19.544763391210502
3114,2296.6018393851537,204.20986640863342,-557.3631572164363,-708.4054807085525,-19.629908066087772
3115,2297.772160349001,204.2015134732662,-560.0842590687296,-710.711073808157,-19.715421122143123
3116,2298.9430776944796,204.19316975657034,-562.8226192131951,-713.032085173496,-19.801304595437934
3117,2300.114591725505,204.18483524761606,-565.5784021774311,-715.3686690965916,-19.887560530201153
3118,2301.2867027461366,204.1765099354884,-568.3517745866382,-717.7209819269277,-19.97419097869162
3119,2302.459411060595,204.1681938092869,-571.1429051972425,-720.0891821057977,-20.06119800105499
3120,2303.6327169732504,204.1598868581255,-573.9519649311312,-722.4734302012953,-20.148583665171547
3121,2304.806620788637,204.15158907113266,-576.7791269105874,-724.873888944043,-20.23635004649737
3122,2305.9811228114363,204.14330043745136,-579.6245664938496,-727.2907232636022,-20.324499227895263
3123,2307.156223346488,204.13502094623902,-582.4884613114118,-729.724100325648,-20.413033299458984
3124,2308.3319226987865,204.1267505866676,-585.37099130302,-732.1741895698913,-20.501954358327907
3125,2309.508221173482,204.11848934792332,-588.2723387553851,-734.6411627487697,-20.591264508492163
3126,2310.6851190758803,204.11023721920674,-591.1926883406423,-737.1251939669255,-20.68096586058843
3127,2311.8626167114403,204.10199418973295,-594.1322271555808,-739.6264597215027,-20.77106053168644
3128,2313.0407143857838,204.0937602487313,-597.0911447616476,-742.1451389432756,-20.86155064506467
3129,2314.2194124046805,204.08553538544544,-600.0696332257194,-744.6814130385911,-20.952438329974935
3130,2315.398711074059,204.0773195891333,-603.0678871617322,-747.2354659322322,-21.043725721397273
3131,2316.5786107000035,204.06911284906698,-606.0861037731121,-749.8074841111288,-21.135414959782576
3132,2317.7591115887526,204.06091515453315,-609.1244828960675,-752.3976566689995,-21.22750819078325
3133,2318.940214046707,204.05272649483246,-612.1832270437786,-755.0061753519412,-21.32000756497333
3134,2320.121918380417,204.0445468592798,-615.2625414514183,-757.6332346049239,-21.412915237553083
3135,2321.3042248965908,204.03637623720414,-618.3626341221504,-760.2790316193222,-21.506233368043056
3136,2322.487133902094,204.02821461794898,-621.483715874034,-762.9437663814216,-21.599964119963566
3137,2323.6706457039472,204.02006199087148,-624.6260003878928,-765.6276417219572,-21.694109660499997
3138,2324.8547606093293,204.0119183453433,-627.7897042561628,-768.3308633667122,-21.788672160153965
3139,2326.0394789255715,204.00378367074998,-630.9750470327408,-771.0536399881819,-21.883653792378865
3140,2327.22480096017,203.99565795649116,-634.182251283893,-773.7961832583835,-21.979056733200935
3141,2328.41072702077,203.98754119198063,-637.4115426401576,-776.5587079027379,-22.074883160822196
3142,2329.597257415176,203.9794333666461,-640.6631498493824,-779.3414317551718,-22.171135255208448
3143,2330.784392451349,203.97133446992925,-643.9373048308393,-782.1445758143813,-22.267815197659015
3144,2331.9721324374054,203.96324449128593,-647.2342427304912,-784.9683643013386,-22.364925170358905
3145,2333.160477681625,203.9551634201859,-650.5542019774122,-787.8130247180438,-22.462467355912253
3146,2334.3494284924373,203.94709124611262,-653.8974243413738,-790.6787879075475,-22.560443936855812
3147,2335.5389851784325,203.9390279585639,-657.2641549916855,-793.5658881153125,-22.658857095153216
3148,2336.7291480483573,203.930973547051,-660.6546425572692,-796.4745630519288,-22.75770901166866
3149,2337.9199174111154,203.9229280010994,-664.0691391880093,-799.4050539572005,-22.85700186561815
3150,2339.1112935757683,203.9148913102482,-667.5079006174209,-802.3576056656681,-22.956737833999494
3151,2340.303276851533,203.90686346405062,-670.9711862266633,-805.3324666735876,-23.056919090998658
3152,2341.495867547791,203.8988444520733,-674.459259109949,-808.3298892074249,-23.1575478073732
3153,2342.689065974074,203.8908342638969,-677.9723861413048,-811.3501292938311,-23.25862614980866
3154,2343.8828724400737,203.88283288911603,-681.5108380428669,-814.3934468312734,-23.36015628025242
3155,2345.077287255638,203.8748403173386,-685.0748894545987,-817.4601056632248,-23.46214035521835
3156,2346.272310730779,203.86685653818668,-688.664819005582,-820.5503736530621,-23.564580525066074
3157,2347.46794317566,203.85888154129586,-692.2809093868158,-823.6645227606189,-23.66747893324984
3158,2348.664184900605,203.85091531631525,-695.923447425666,-826.8028291205345,-23.77083771553895
3159,2349.8610362160953,203.84295785290794,-699.5927241619364,-829.9655731223742,-23.87465899920711
3160,2351.0584974327717,203.83500914075043,-703.2890349256489,-833.1530394926253,-23.97894490219082
3161,2352.2565688614322,203.82706916953305,-707.0126794165233,-836.3655173785464,-24.083697532213456
3162,2353.4552508130337,203.81913792895963,-710.7639617852612,-839.6033004340051,-24.188918985876374
3163,2354.654543598689,203.8112154087474,-714.5431907166372,-842.8666869072862,-24.29461134771418
3164,2355.8544475296767,203.8033015986273,-718.3506795144948,-846.1559797309941,-24.40077668921409
3165,2357.0549629174266,203.79539648834395,-722.1867461885963,-849.4714866140033,-24.507417067795643
3166,2358.25609007353,203.7875000676553,-726.051713543511,-852.8135201356374,-24.614534525752717
3167,2359.457829309734,203.77961232633282,-729.9459092694932,-856.1823978420431,-24.722131089153866
3168,2360.6601809379526,203.77173325416157,-733.869666035474,-859.5784423448902,-24.830208766701034
3169,2361.8631452702507,203.76386284093982,-737.8233215841129,-863.0019814223579,-24.93876954854283
3170,2363.0667226188557,203.7560010764796,-741.8072188291322,-866.4533481226166,-25.04781540504427
3171,2364.2709132961527,203.74814795060612,-745.8217059548341,-869.9328808697452,-25.1573482855076
3172,2365.4757176146863,203.740303453158,-749.8671365179684,-873.4409235722301,-25.267370116845388
3173,2366.6811358871623,203.7324675739874,-753.9438695519656,-876.9778257340904,-25.377882802202414
3174,2367.8871684264404,203.72464030295953,-758.0522696735819,-880.5439425686823,-25.488888219524156
3175,2369.093815545549,203.7168216299532,-762.1927071921261,-884.139635115341,-25.600388220072556
3176,2370.301077557669,203.7090115448605,-766.365558221156,-887.7652703588005,-25.712384626882752
3177,2371.5089547761413,203.70121003758675,-770.5712047929102,-891.4212213516244,-25.824879233162612
3178,2372.7174475144684,203.6934170980504,-774.810034975426,-895.1078673396306,-25.937873800631053
3179,2373.9265560863096,203.68563271618345,-779.0824429924509,-898.8255938904339,-26.051370057792543
3180,2375.136280805491,203.6778568819309,-783.3888293462661,-902.5747930252177,-26.16536969814709
3181,2376.346621985991,203.67008958525102,-787.7296009433821,-906.3558633537292,-26.27987437833006
3182,2377.557579941952,203.6623308161152,-792.1051712233813,-910.1692102127666,-26.394885716183776
3183,2378.7691549876745,203.65458056450825,-796.5159602908058,-914.0152458080831,-26.510405288753866
3184,2379.9813474376206,203.64683882042783,-800.9623950502972,-917.8943893599233,-26.626434630210237
3185,2381.1941576064123,203.6391055738849,-805.4449093450381,-921.8070672522521,-26.74297522968914
3186,2382.4075858088286,203.63138081490348,-809.9639440985748,-925.7537131857866,-26.86002852905229
3187,2383.621632359818,203.62366453352055,-814.5199474602088,-929.7347683349996,-26.977595920562862
3188,2384.83629757448,203.61595671978637,-819.1133749538658,-933.7506815090754,-27.09567874446977
3189,2386.051581768079,203.60825736376427,-823.7446896307914,-937.8019093171264,-27.214278286502935
3190,2387.2674852560367,203.60056645553018,-828.4143622259949,-941.8889163376396,-27.333395775271846
3191,2388.484008353943,203.59288398517364,-833.1228713186712,-946.0121752924002,-27.453032379566245
3192,2389.701151377541,203.58520994279684,-837.8707034965787,-950.1721672248918,-27.573189205551802
3193,2390.918914642738,203.57754431851487,-842.6583535246687,-954.3693816834681,-27.693867293860947
3194,2392.1372984656014,203.56988710245582,-847.4863245179478,-958.6043169093213,-27.815067616571742
3195,2393.35630316236,203.56223828476104,-852.3551281187708,-962.8774800294588,-27.936791074071696
3196,2394.575929049404,203.55459785558432,-857.2652846786851,-967.1893872548222,-28.05903849180183
3197,2395.796176443284,203.54696580509255,-862.2173234449203,-971.5405640836899,-28.181810616875644
3198,2397.0170456607107,203.53934212346553,-867.211782751753,-975.9315455105816,-28.30510811456945
3199,2398.2385370185625,203.53172680089583,-872.2492102168341,-980.3628762408115,-28.428931564678443
3200,2399.4606508338725,203.52411982758883,-877.3301629425554,-984.8351109107817,-28.55328145773094
3201,2400.6833874238378,203.51652119376283,-882.4552077228241,-989.3488143143933,-28.67815819106018
3202,2401.906747105814,203.50893088964884,-887.6249212551564,-993.9045616355571,-28.803562064722446
3203,2403.130730197326,203.50134890549057,-892.8398903585149,-998.5029386872073,-28.929493277261226
3204,2404.355337016055,203.49377523154465,-898.1007121967555,-1003.1445421567621,-29.055951921303688
3205,2405.580567879843,203.48620985808031,-903.4079945081825,-1007.829979858532,-29.182937978991134
3206,2406.8064231066974,203.4786527753795,-908.7623558412038,-1012.5598709931108,-29.31045131723111
3207,2408.032903014785,203.47110397373703,-914.1644257963069,-1017.3348464140116,-29.438491682765687
3208,2409.260007922437,203.46356344346006,-919.614845274613,-1022.155548901834,-29.56705869704895
3209,2410.487738148143,203.45603117486883,-925.1142667331446,-1027.02263344614,-29.69615185092481
3210,2411.716094010562,203.4485071582958,-930.6633544471433,-1031.9367675354133,-29.825770499099754
3211,2412.9450758285093,203.44099138408626,-936.2627847794387,-1036.8986314551507,-29.955913854396943
3212,2414.1746839209636,203.4334838425981,-941.9132464573589,-1041.9089185946152,-30.086580981788615
